year_published,category,count
1965,Mature / Adult,0
1965,Maze,0
1965,Medical,1
1965,Medieval,0
1965,Memory,0
1965,Miniatures,0
1965,Modern Warfare,1
1965,Movies / TV / Radio theme,1
1965,Murder/Mystery,0
1965,Music,0
1965,Mythology,0
1965,"NA",0
1965,Napoleonic,0
1965,Nautical,1
1965,Negotiation,2
1965,Novel-based,0
1965,Number,0
1965,Party Game,0
1965,Pike and Shot,0
1965,Pirates,0
1965,Political,1
1965,Post-Napoleonic,0
1965,Prehistoric,0
1965,Print & Play,0
1965,Puzzle,0
1965,Racing,1
1965,Real-time,0
1965,Religious,0
1965,Renaissance,0
1965,Science Fiction,0
1965,Space Exploration,0
1965,Spies/Secret Agents,1
1965,Sports,0
1965,Territory Building,0
1965,Trains,0
1965,Transportation,1
1965,Travel,0
1965,Trivia,0
1965,Video Game Theme,0
1965,Vietnam War,0
1965,Wargame,3
1965,Word Game,0
1965,World War I,0
1965,World War II,2
1965,Zombies,0
1966,Abstract Strategy,1
1966,Action / Dexterity,2
1966,Adventure,0
1966,Age of Reason,0
1966,American Civil War,0
1966,American Indian Wars,0
1966,American Revolutionary War,0
1966,American West,0
1966,Ancient,0
1966,Animals,2
1966,Arabian,0
1966,Aviation / Flight,1
1966,Bluffing,0
1966,Book,0
1966,Card Game,1
1966,Children's Game,2
1966,City Building,0
1966,Civil War,0
1966,Civilization,0
1966,Collectible Components,0
1966,Comic Book / Strip,0
1966,Deduction,0
1966,Dice,1
1966,Economic,0
1966,Educational,0
1966,Electronic,0
1966,Environmental,0
1966,Expansion for Base-game,0
1966,Exploration,0
1966,Fantasy,0
1966,Farming,0
1966,Fighting,0
1966,Game System,0
1966,Horror,0
1966,Humor,0
1966,Industry / Manufacturing,0
1966,Korean War,0
1966,Mafia,0
1966,Math,0
1966,Mature / Adult,0
1966,Maze,1
1966,Medical,0
1966,Medieval,0
1966,Memory,1
1966,Miniatures,0
1966,Modern Warfare,0
1966,Movies / TV / Radio theme,0
1966,Murder/Mystery,0
1966,Music,0
1966,Mythology,0
1966,"NA",0
1966,Napoleonic,0
1966,Nautical,0
1966,Negotiation,0
1966,Novel-based,0
1966,Number,0
1966,Party Game,1
1966,Pike and Shot,0
1966,Pirates,0
1966,Political,0
1966,Post-Napoleonic,0
1966,Prehistoric,0
1966,Print & Play,0
1966,Puzzle,0
1966,Racing,1
1966,Real-time,1
1966,Religious,0
1966,Renaissance,0
1966,Science Fiction,0
1966,Space Exploration,0
1966,Spies/Secret Agents,0
1966,Sports,2
1966,Territory Building,0
1966,Trains,0
1966,Transportation,0
1966,Travel,0
1966,Trivia,1
1966,Video Game Theme,0
1966,Vietnam War,0
1966,Wargame,2
1966,Word Game,0
1966,World War I,1
1966,World War II,1
1966,Zombies,0
1967,Abstract Strategy,5
1967,Action / Dexterity,2
1967,Adventure,0
1967,Age of Reason,0
1967,American Civil War,0
1967,American Indian Wars,0
1967,American Revolutionary War,0
1967,American West,0
1967,Ancient,0
1967,Animals,0
1967,Arabian,0
1967,Aviation / Flight,0
1967,Bluffing,0
1967,Book,0
1967,Card Game,3
1967,Children's Game,2
1967,City Building,0
1967,Civil War,0
1967,Civilization,0
1967,Collectible Components,0
1967,Comic Book / Strip,0
1967,Deduction,0
1967,Dice,0
1967,Economic,1
1967,Educational,0
1967,Electronic,0
1967,Environmental,0
1967,Expansion for Base-game,0
1967,Exploration,1
1967,Fantasy,0
1967,Farming,0
1967,Fighting,0
1967,Game System,0
1967,Horror,0
1967,Humor,1
1967,Industry / Manufacturing,0
1967,Korean War,0
1967,Mafia,0
1967,Math,0
1967,Mature / Adult,0
1967,Maze,0
1967,Medical,0
1967,Medieval,1
1967,Memory,1
1967,Miniatures,1
1967,Modern Warfare,0
1967,Movies / TV / Radio theme,1
1967,Murder/Mystery,0
1967,Music,0
1967,Mythology,0
1967,"NA",0
1967,Napoleonic,0
1967,Nautical,2
1967,Negotiation,0
1967,Novel-based,0
1967,Number,0
1967,Party Game,2
1967,Pike and Shot,0
1967,Pirates,0
1967,Political,1
1967,Post-Napoleonic,0
1967,Prehistoric,0
1967,Print & Play,0
1967,Puzzle,1
1967,Racing,1
1967,Real-time,0
1967,Religious,0
1967,Renaissance,0
1967,Science Fiction,1
1967,Space Exploration,0
1967,Spies/Secret Agents,0
1967,Sports,1
1967,Territory Building,1
1967,Trains,0
1967,Transportation,0
1967,Travel,0
1967,Trivia,0
1967,Video Game Theme,0
1967,Vietnam War,0
1967,Wargame,1
1967,Word Game,0
1967,World War I,1
1967,World War II,0
1967,Zombies,0
1968,Abstract Strategy,4
1968,Action / Dexterity,2
1968,Adventure,0
1968,Age of Reason,0
1968,American Civil War,0
1968,American Indian Wars,0
1968,American Revolutionary War,0
1968,American West,1
1968,Ancient,0
1968,Animals,1
1968,Arabian,0
1968,Aviation / Flight,1
1968,Bluffing,0
1968,Book,0
1968,Card Game,3
1968,Children's Game,2
1968,City Building,0
1968,Civil War,0
1968,Civilization,0
1968,Collectible Components,0
1968,Comic Book / Strip,0
1968,Deduction,0
1968,Dice,1
1968,Economic,0
1968,Educational,0
1968,Electronic,0
1968,Environmental,0
1968,Expansion for Base-game,0
1968,Exploration,0
1968,Fantasy,1
1968,Farming,0
1968,Fighting,0
1968,Game System,0
1968,Horror,1
1968,Humor,2
1968,Industry / Manufacturing,0
1968,Korean War,0
1968,Mafia,0
1968,Math,0
1968,Mature / Adult,0
1968,Maze,0
1968,Medical,0
1968,Medieval,0
1968,Memory,1
1968,Miniatures,0
1968,Modern Warfare,0
1968,Movies / TV / Radio theme,2
1968,Murder/Mystery,0
1968,Music,0
1968,Mythology,0
1968,"NA",0
1968,Napoleonic,0
1968,Nautical,1
1968,Negotiation,0
1968,Novel-based,1
1968,Number,0
1968,Party Game,2
1968,Pike and Shot,0
1968,Pirates,0
1968,Political,0
1968,Post-Napoleonic,0
1968,Prehistoric,1
1968,Print & Play,0
1968,Puzzle,1
1968,Racing,1
1968,Real-time,2
1968,Religious,0
1968,Renaissance,0
1968,Science Fiction,1
1968,Space Exploration,1
1968,Spies/Secret Agents,0
1968,Sports,2
1968,Territory Building,0
1968,Trains,0
1968,Transportation,0
1968,Travel,0
1968,Trivia,0
1968,Video Game Theme,0
1968,Vietnam War,0
1968,Wargame,2
1968,Word Game,1
1968,World War I,1
1968,World War II,0
1968,Zombies,0
1969,Abstract Strategy,3
1969,Action / Dexterity,2
1969,Adventure,0
1969,Age of Reason,0
1969,American Civil War,0
1969,American Indian Wars,0
1969,American Revolutionary War,0
1969,American West,0
1969,Ancient,0
1969,Animals,1
1969,Arabian,0
1969,Aviation / Flight,0
1969,Bluffing,0
1969,Book,1
1969,Card Game,5
1969,Children's Game,3
1969,City Building,0
1969,Civil War,0
1969,Civilization,0
1969,Collectible Components,0
1969,Comic Book / Strip,0
1969,Deduction,1
1969,Dice,2
1969,Economic,3
1969,Educational,0
1969,Electronic,0
1969,Environmental,0
1969,Expansion for Base-game,0
1969,Exploration,0
1969,Fantasy,0
1969,Farming,0
1969,Fighting,0
1969,Game System,0
1969,Horror,0
1969,Humor,1
1969,Industry / Manufacturing,1
1969,Korean War,0
1969,Mafia,0
1969,Math,0
1969,Mature / Adult,0
1969,Maze,0
1969,Medical,0
1969,Medieval,0
1969,Memory,0
1969,Miniatures,0
1969,Modern Warfare,0
1969,Movies / TV / Radio theme,0
1969,Murder/Mystery,0
1969,Music,0
1969,Mythology,0
1969,"NA",0
1969,Napoleonic,0
1969,Nautical,0
1969,Negotiation,1
1969,Novel-based,0
1969,Number,0
1969,Party Game,0
1969,Pike and Shot,0
1969,Pirates,0
1969,Political,0
1969,Post-Napoleonic,0
1969,Prehistoric,0
1969,Print & Play,1
1969,Puzzle,0
1969,Racing,1
1969,Real-time,0
1969,Religious,0
1969,Renaissance,0
1969,Science Fiction,1
1969,Space Exploration,0
1969,Spies/Secret Agents,0
1969,Sports,2
1969,Territory Building,0
1969,Trains,1
1969,Transportation,2
1969,Travel,0
1969,Trivia,0
1969,Video Game Theme,0
1969,Vietnam War,0
1969,Wargame,2
1969,Word Game,0
1969,World War I,0
1969,World War II,2
1969,Zombies,0
1970,Abstract Strategy,5
1970,Action / Dexterity,5
1970,Adventure,0
1970,Age of Reason,0
1970,American Civil War,0
1970,American Indian Wars,0
1970,American Revolutionary War,0
1970,American West,1
1970,Ancient,0
1970,Animals,1
1970,Arabian,0
1970,Aviation / Flight,1
1970,Bluffing,1
1970,Book,0
1970,Card Game,2
1970,Children's Game,4
1970,City Building,0
1970,Civil War,0
1970,Civilization,0
1970,Collectible Components,0
1970,Comic Book / Strip,0
1970,Deduction,0
1970,Dice,1
1970,Economic,1
1970,Educational,1
1970,Electronic,0
1970,Environmental,0
1970,Expansion for Base-game,0
1970,Exploration,0
1970,Fantasy,0
1970,Farming,0
1970,Fighting,0
1970,Game System,0
1970,Horror,1
1970,Humor,0
1970,Industry / Manufacturing,0
1970,Korean War,0
1970,Mafia,0
1970,Math,0
1970,Mature / Adult,0
1970,Maze,2
1970,Medical,0
1970,Medieval,1
1970,Memory,3
1970,Miniatures,0
1970,Modern Warfare,0
1970,Movies / TV / Radio theme,1
1970,Murder/Mystery,0
1970,Music,0
1970,Mythology,0
1970,"NA",0
1970,Napoleonic,0
1970,Nautical,0
1970,Negotiation,2
1970,Novel-based,0
1970,Number,0
1970,Party Game,1
1970,Pike and Shot,0
1970,Pirates,0
1970,Political,0
1970,Post-Napoleonic,0
1970,Prehistoric,0
1970,Print & Play,0
1970,Puzzle,0
1970,Racing,1
1970,Real-time,0
1970,Religious,0
1970,Renaissance,0
1970,Science Fiction,0
1970,Space Exploration,0
1970,Spies/Secret Agents,0
1970,Sports,2
1970,Territory Building,0
1970,Trains,0
1970,Transportation,1
1970,Travel,0
1970,Trivia,0
1970,Video Game Theme,0
1970,Vietnam War,0
1970,Wargame,2
1970,Word Game,0
1970,World War I,0
1970,World War II,1
1970,Zombies,0
1971,Abstract Strategy,2
1971,Action / Dexterity,3
1971,Adventure,0
1971,Age of Reason,0
1971,American Civil War,1
1971,American Indian Wars,0
1971,American Revolutionary War,0
1971,American West,0
1971,Ancient,1
1971,Animals,0
1971,Arabian,0
1971,Aviation / Flight,1
1971,Bluffing,0
1971,Book,0
1971,Card Game,6
1971,Children's Game,2
1971,City Building,0
1971,Civil War,0
1971,Civilization,0
1971,Collectible Components,0
1971,Comic Book / Strip,1
1971,Deduction,2
1971,Dice,1
1971,Economic,2
1971,Educational,0
1971,Electronic,0
1971,Environmental,0
1971,Expansion for Base-game,0
1971,Exploration,0
1971,Fantasy,1
1971,Farming,0
1971,Fighting,0
1971,Game System,0
1971,Horror,0
1971,Humor,0
1971,Industry / Manufacturing,1
1971,Korean War,2
1971,Mafia,1
1971,Math,1
1971,Mature / Adult,0
1971,Maze,0
1971,Medical,0
1971,Medieval,2
1971,Memory,0
1971,Miniatures,1
1971,Modern Warfare,1
1971,Movies / TV / Radio theme,1
1971,Murder/Mystery,0
1971,Music,0
1971,Mythology,0
1971,"NA",0
1971,Napoleonic,3
1971,Nautical,1
1971,Negotiation,3
1971,Novel-based,0
1971,Number,1
1971,Party Game,1
1971,Pike and Shot,0
1971,Pirates,0
1971,Political,3
1971,Post-Napoleonic,0
1971,Prehistoric,0
1971,Print & Play,0
1971,Puzzle,0
1971,Racing,1
1971,Real-time,1
1971,Religious,0
1971,Renaissance,1
1971,Science Fiction,0
1971,Space Exploration,0
1971,Spies/Secret Agents,0
1971,Sports,5
1971,Territory Building,0
1971,Trains,0
1971,Transportation,1
1971,Travel,0
1971,Trivia,1
1971,Video Game Theme,0
1971,Vietnam War,0
1971,Wargame,11
1971,Word Game,1
1971,World War I,1
1971,World War II,6
1971,Zombies,0
1972,Abstract Strategy,5
1972,Action / Dexterity,2
1972,Adventure,1
1972,Age of Reason,2
1972,American Civil War,0
1972,American Indian Wars,0
1972,American Revolutionary War,1
1972,American West,0
1972,Ancient,3
1972,Animals,2
1972,Arabian,0
1972,Aviation / Flight,1
1972,Bluffing,2
1972,Book,0
1972,Card Game,5
1972,Children's Game,3
1972,City Building,0
1972,Civil War,0
1972,Civilization,0
1972,Collectible Components,0
1972,Comic Book / Strip,0
1972,Deduction,5
1972,Dice,7
1972,Economic,3
1972,Educational,1
1972,Electronic,0
1972,Environmental,0
1972,Expansion for Base-game,0
1972,Exploration,1
1972,Fantasy,1
1972,Farming,0
1972,Fighting,2
1972,Game System,0
1972,Horror,0
1972,Humor,0
1972,Industry / Manufacturing,0
1972,Korean War,0
1972,Mafia,1
1972,Math,0
1972,Mature / Adult,0
1972,Maze,1
1972,Medical,0
1972,Medieval,0
1972,Memory,0
1972,Miniatures,0
1972,Modern Warfare,2
1972,Movies / TV / Radio theme,0
1972,Murder/Mystery,1
1972,Music,0
1972,Mythology,0
1972,"NA",0
1972,Napoleonic,4
1972,Nautical,1
1972,Negotiation,5
1972,Novel-based,0
1972,Number,0
1972,Party Game,1
1972,Pike and Shot,0
1972,Pirates,0
1972,Political,1
1972,Post-Napoleonic,0
1972,Prehistoric,0
1972,Print & Play,0
1972,Puzzle,2
1972,Racing,0
1972,Real-time,3
1972,Religious,0
1972,Renaissance,0
1972,Science Fiction,1
1972,Space Exploration,0
1972,Spies/Secret Agents,0
1972,Sports,4
1972,Territory Building,0
1972,Trains,1
1972,Transportation,1
1972,Travel,0
1972,Trivia,0
1972,Video Game Theme,0
1972,Vietnam War,1
1972,Wargame,20
1972,Word Game,3
1972,World War I,2
1972,World War II,4
1972,Zombies,0
1973,Abstract Strategy,1
1973,Action / Dexterity,1
1973,Adventure,1
1973,Age of Reason,0
1973,American Civil War,0
1973,American Indian Wars,1
1973,American Revolutionary War,0
1973,American West,1
1973,Ancient,2
1973,Animals,3
1973,Arabian,0
1973,Aviation / Flight,2
1973,Bluffing,1
1973,Book,0
1973,Card Game,4
1973,Children's Game,2
1973,City Building,0
1973,Civil War,0
1973,Civilization,0
1973,Collectible Components,0
1973,Comic Book / Strip,0
1973,Deduction,1
1973,Dice,2
1973,Economic,6
1973,Educational,1
1973,Electronic,0
1973,Environmental,0
1973,Expansion for Base-game,0
1973,Exploration,0
1973,Fantasy,0
1973,Farming,0
1973,Fighting,1
1973,Game System,0
1973,Horror,0
1973,Humor,0
1973,Industry / Manufacturing,1
1973,Korean War,0
1973,Mafia,0
1973,Math,1
1973,Mature / Adult,0
1973,Maze,1
1973,Medical,0
1973,Medieval,0
1973,Memory,2
1973,Miniatures,0
1973,Modern Warfare,3
1973,Movies / TV / Radio theme,1
1973,Murder/Mystery,0
1973,Music,0
1973,Mythology,0
1973,"NA",0
1973,Napoleonic,1
1973,Nautical,3
1973,Negotiation,0
1973,Novel-based,0
1973,Number,0
1973,Party Game,0
1973,Pike and Shot,1
1973,Pirates,0
1973,Political,1
1973,Post-Napoleonic,0
1973,Prehistoric,0
1973,Print & Play,0
1973,Puzzle,1
1973,Racing,5
1973,Real-time,0
1973,Religious,1
1973,Renaissance,0
1973,Science Fiction,1
1973,Space Exploration,0
1973,Spies/Secret Agents,2
1973,Sports,7
1973,Territory Building,0
1973,Trains,2
1973,Transportation,0
1973,Travel,1
1973,Trivia,1
1973,Video Game Theme,0
1973,Vietnam War,1
1973,Wargame,21
1973,Word Game,1
1973,World War I,0
1973,World War II,13
1973,Zombies,0
1974,Abstract Strategy,6
1974,Action / Dexterity,0
1974,Adventure,0
1974,Age of Reason,2
1974,American Civil War,2
1974,American Indian Wars,2
1974,American Revolutionary War,2
1974,American West,0
1974,Ancient,1
1974,Animals,3
1974,Arabian,0
1974,Aviation / Flight,0
1974,Bluffing,0
1974,Book,0
1974,Card Game,0
1974,Children's Game,4
1974,City Building,2
1974,Civil War,1
1974,Civilization,0
1974,Collectible Components,0
1974,Comic Book / Strip,0
1974,Deduction,2
1974,Dice,5
1974,Economic,7
1974,Educational,0
1974,Electronic,0
1974,Environmental,0
1974,Expansion for Base-game,0
1974,Exploration,0
1974,Fantasy,1
1974,Farming,0
1974,Fighting,0
1974,Game System,0
1974,Horror,0
1974,Humor,0
1974,Industry / Manufacturing,2
1974,Korean War,0
1974,Mafia,1
1974,Math,1
1974,Mature / Adult,0
1974,Maze,1
1974,Medical,0
1974,Medieval,1
1974,Memory,0
1974,Miniatures,0
1974,Modern Warfare,5
1974,Movies / TV / Radio theme,1
1974,Murder/Mystery,0
1974,Music,0
1974,Mythology,0
1974,"NA",1
1974,Napoleonic,3
1974,Nautical,3
1974,Negotiation,3
1974,Novel-based,0
1974,Number,0
1974,Party Game,1
1974,Pike and Shot,0
1974,Pirates,1
1974,Political,3
1974,Post-Napoleonic,1
1974,Prehistoric,0
1974,Print & Play,0
1974,Puzzle,1
1974,Racing,2
1974,Real-time,2
1974,Religious,0
1974,Renaissance,1
1974,Science Fiction,1
1974,Space Exploration,0
1974,Spies/Secret Agents,0
1974,Sports,1
1974,Territory Building,0
1974,Trains,2
1974,Transportation,2
1974,Travel,0
1974,Trivia,1
1974,Video Game Theme,0
1974,Vietnam War,0
1974,Wargame,22
1974,Word Game,1
1974,World War I,0
1974,World War II,10
1974,Zombies,0
1975,Abstract Strategy,8
1975,Action / Dexterity,3
1975,Adventure,3
1975,Age of Reason,2
1975,American Civil War,5
1975,American Indian Wars,0
1975,American Revolutionary War,1
1975,American West,3
1975,Ancient,4
1975,Animals,0
1975,Arabian,0
1975,Aviation / Flight,2
1975,Bluffing,0
1975,Book,0
1975,Card Game,3
1975,Children's Game,3
1975,City Building,0
1975,Civil War,0
1975,Civilization,0
1975,Collectible Components,0
1975,Comic Book / Strip,0
1975,Deduction,2
1975,Dice,5
1975,Economic,5
1975,Educational,1
1975,Electronic,0
1975,Environmental,0
1975,Expansion for Base-game,0
1975,Exploration,2
1975,Fantasy,3
1975,Farming,0
1975,Fighting,2
1975,Game System,0
1975,Horror,0
1975,Humor,0
1975,Industry / Manufacturing,1
1975,Korean War,0
1975,Mafia,0
1975,Math,0
1975,Mature / Adult,0
1975,Maze,1
1975,Medical,0
1975,Medieval,2
1975,Memory,0
1975,Miniatures,2
1975,Modern Warfare,10
1975,Movies / TV / Radio theme,2
1975,Murder/Mystery,1
1975,Music,0
1975,Mythology,0
1975,"NA",0
1975,Napoleonic,7
1975,Nautical,7
1975,Negotiation,2
1975,Novel-based,1
1975,Number,2
1975,Party Game,0
1975,Pike and Shot,0
1975,Pirates,0
1975,Political,1
1975,Post-Napoleonic,0
1975,Prehistoric,0
1975,Print & Play,0
1975,Puzzle,1
1975,Racing,3
1975,Real-time,0
1975,Religious,0
1975,Renaissance,1
1975,Science Fiction,2
1975,Space Exploration,1
1975,Spies/Secret Agents,1
1975,Sports,1
1975,Territory Building,0
1975,Trains,1
1975,Transportation,2
1975,Travel,2
1975,Trivia,0
1975,Video Game Theme,0
1975,Vietnam War,0
1975,Wargame,44
1975,Word Game,2
1975,World War I,3
1975,World War II,9
1975,Zombies,0
1976,Abstract Strategy,2
1976,Action / Dexterity,2
1976,Adventure,0
1976,Age of Reason,0
1976,American Civil War,1
1976,American Indian Wars,0
1976,American Revolutionary War,0
1976,American West,0
1976,Ancient,1
1976,Animals,1
1976,Arabian,0
1976,Aviation / Flight,2
1976,Bluffing,1
1976,Book,0
1976,Card Game,1
1976,Children's Game,3
1976,City Building,0
1976,Civil War,1
1976,Civilization,0
1976,Collectible Components,0
1976,Comic Book / Strip,0
1976,Deduction,2
1976,Dice,0
1976,Economic,4
1976,Educational,0
1976,Electronic,1
1976,Environmental,2
1976,Expansion for Base-game,0
1976,Exploration,2
1976,Fantasy,0
1976,Farming,0
1976,Fighting,1
1976,Game System,0
1976,Horror,0
1976,Humor,0
1976,Industry / Manufacturing,2
1976,Korean War,0
1976,Mafia,0
1976,Math,0
1976,Mature / Adult,0
1976,Maze,0
1976,Medical,0
1976,Medieval,1
1976,Memory,0
1976,Miniatures,1
1976,Modern Warfare,4
1976,Movies / TV / Radio theme,1
1976,Murder/Mystery,0
1976,Music,0
1976,Mythology,0
1976,"NA",1
1976,Napoleonic,2
1976,Nautical,3
1976,Negotiation,0
1976,Novel-based,1
1976,Number,0
1976,Party Game,0
1976,Pike and Shot,2
1976,Pirates,0
1976,Political,4
1976,Post-Napoleonic,0
1976,Prehistoric,0
1976,Print & Play,0
1976,Puzzle,0
1976,Racing,2
1976,Real-time,0
1976,Religious,0
1976,Renaissance,1
1976,Science Fiction,4
1976,Space Exploration,0
1976,Spies/Secret Agents,0
1976,Sports,1
1976,Territory Building,0
1976,Trains,0
1976,Transportation,1
1976,Travel,0
1976,Trivia,0
1976,Video Game Theme,0
1976,Vietnam War,0
1976,Wargame,29
1976,Word Game,1
1976,World War I,0
1976,World War II,12
1976,Zombies,0
1977,Abstract Strategy,8
1977,Action / Dexterity,0
1977,Adventure,4
1977,Age of Reason,0
1977,American Civil War,4
1977,American Indian Wars,0
1977,American Revolutionary War,0
1977,American West,0
1977,Ancient,2
1977,Animals,2
1977,Arabian,1
1977,Aviation / Flight,4
1977,Bluffing,2
1977,Book,0
1977,Card Game,1
1977,Children's Game,3
1977,City Building,0
1977,Civil War,1
1977,Civilization,0
1977,Collectible Components,0
1977,Comic Book / Strip,0
1977,Deduction,3
1977,Dice,4
1977,Economic,7
1977,Educational,0
1977,Electronic,2
1977,Environmental,0
1977,Expansion for Base-game,0
1977,Exploration,0
1977,Fantasy,7
1977,Farming,0
1977,Fighting,4
1977,Game System,0
1977,Horror,1
1977,Humor,0
1977,Industry / Manufacturing,0
1977,Korean War,0
1977,Mafia,0
1977,Math,0
1977,Mature / Adult,0
1977,Maze,0
1977,Medical,0
1977,Medieval,0
1977,Memory,2
1977,Miniatures,2
1977,Modern Warfare,8
1977,Movies / TV / Radio theme,5
1977,Murder/Mystery,0
1977,Music,0
1977,Mythology,1
1977,"NA",0
1977,Napoleonic,2
1977,Nautical,5
1977,Negotiation,2
1977,Novel-based,3
1977,Number,1
1977,Party Game,1
1977,Pike and Shot,0
1977,Pirates,0
1977,Political,2
1977,Post-Napoleonic,0
1977,Prehistoric,0
1977,Print & Play,0
1977,Puzzle,1
1977,Racing,2
1977,Real-time,0
1977,Religious,0
1977,Renaissance,2
1977,Science Fiction,13
1977,Space Exploration,0
1977,Spies/Secret Agents,0
1977,Sports,0
1977,Territory Building,0
1977,Trains,1
1977,Transportation,1
1977,Travel,0
1977,Trivia,1
1977,Video Game Theme,0
1977,Vietnam War,1
1977,Wargame,44
1977,Word Game,2
1977,World War I,0
1977,World War II,12
1977,Zombies,0
1978,Abstract Strategy,5
1978,Action / Dexterity,0
1978,Adventure,3
1978,Age of Reason,1
1978,American Civil War,1
1978,American Indian Wars,0
1978,American Revolutionary War,0
1978,American West,0
1978,Ancient,1
1978,Animals,0
1978,Arabian,0
1978,Aviation / Flight,1
1978,Bluffing,2
1978,Book,0
1978,Card Game,3
1978,Children's Game,5
1978,City Building,1
1978,Civil War,0
1978,Civilization,0
1978,Collectible Components,0
1978,Comic Book / Strip,0
1978,Deduction,1
1978,Dice,2
1978,Economic,1
1978,Educational,2
1978,Electronic,3
1978,Environmental,0
1978,Expansion for Base-game,0
1978,Exploration,3
1978,Fantasy,6
1978,Farming,0
1978,Fighting,6
1978,Game System,0
1978,Horror,1
1978,Humor,2
1978,Industry / Manufacturing,0
1978,Korean War,0
1978,Mafia,1
1978,Math,1
1978,Mature / Adult,0
1978,Maze,0
1978,Medical,0
1978,Medieval,4
1978,Memory,2
1978,Miniatures,0
1978,Modern Warfare,2
1978,Movies / TV / Radio theme,3
1978,Murder/Mystery,0
1978,Music,1
1978,Mythology,0
1978,"NA",0
1978,Napoleonic,2
1978,Nautical,2
1978,Negotiation,1
1978,Novel-based,1
1978,Number,1
1978,Party Game,0
1978,Pike and Shot,1
1978,Pirates,1
1978,Political,3
1978,Post-Napoleonic,2
1978,Prehistoric,1
1978,Print & Play,1
1978,Puzzle,0
1978,Racing,3
1978,Real-time,2
1978,Religious,0
1978,Renaissance,0
1978,Science Fiction,8
1978,Space Exploration,0
1978,Spies/Secret Agents,0
1978,Sports,1
1978,Territory Building,0
1978,Trains,0
1978,Transportation,0
1978,Travel,0
1978,Trivia,0
1978,Video Game Theme,0
1978,Vietnam War,0
1978,Wargame,40
1978,Word Game,1
1978,World War I,4
1978,World War II,12
1978,Zombies,1
1979,Abstract Strategy,4
1979,Action / Dexterity,3
1979,Adventure,3
1979,Age of Reason,0
1979,American Civil War,4
1979,American Indian Wars,0
1979,American Revolutionary War,0
1979,American West,0
1979,Ancient,3
1979,Animals,1
1979,Arabian,0
1979,Aviation / Flight,1
1979,Bluffing,2
1979,Book,0
1979,Card Game,3
1979,Children's Game,3
1979,City Building,0
1979,Civil War,0
1979,Civilization,0
1979,Collectible Components,0
1979,Comic Book / Strip,2
1979,Deduction,3
1979,Dice,1
1979,Economic,6
1979,Educational,0
1979,Electronic,3
1979,Environmental,0
1979,Expansion for Base-game,0
1979,Exploration,4
1979,Fantasy,10
1979,Farming,1
1979,Fighting,7
1979,Game System,0
1979,Horror,0
1979,Humor,3
1979,Industry / Manufacturing,1
1979,Korean War,1
1979,Mafia,0
1979,Math,0
1979,Mature / Adult,0
1979,Maze,1
1979,Medical,1
1979,Medieval,3
1979,Memory,0
1979,Miniatures,1
1979,Modern Warfare,5
1979,Movies / TV / Radio theme,8
1979,Murder/Mystery,1
1979,Music,0
1979,Mythology,0
1979,"NA",0
1979,Napoleonic,10
1979,Nautical,3
1979,Negotiation,1
1979,Novel-based,3
1979,Number,0
1979,Party Game,0
1979,Pike and Shot,0
1979,Pirates,1
1979,Political,6
1979,Post-Napoleonic,0
1979,Prehistoric,0
1979,Print & Play,1
1979,Puzzle,0
1979,Racing,5
1979,Real-time,1
1979,Religious,0
1979,Renaissance,1
1979,Science Fiction,25
1979,Space Exploration,2
1979,Spies/Secret Agents,0
1979,Sports,3
1979,Territory Building,1
1979,Trains,1
1979,Transportation,1
1979,Travel,0
1979,Trivia,1
1979,Video Game Theme,0
1979,Vietnam War,0
1979,Wargame,65
1979,Word Game,1
1979,World War I,1
1979,World War II,18
1979,Zombies,0
1980,Abstract Strategy,5
1980,Action / Dexterity,2
1980,Adventure,9
1980,Age of Reason,1
1980,American Civil War,5
1980,American Indian Wars,0
1980,American Revolutionary War,0
1980,American West,0
1980,Ancient,2
1980,Animals,2
1980,Arabian,1
1980,Aviation / Flight,2
1980,Bluffing,3
1980,Book,1
1980,Card Game,7
1980,Children's Game,6
1980,City Building,0
1980,Civil War,0
1980,Civilization,2
1980,Collectible Components,0
1980,Comic Book / Strip,0
1980,Deduction,2
1980,Dice,4
1980,Economic,6
1980,Educational,0
1980,Electronic,2
1980,Environmental,1
1980,Expansion for Base-game,0
1980,Exploration,4
1980,Fantasy,16
1980,Farming,1
1980,Fighting,14
1980,Game System,1
1980,Horror,2
1980,Humor,2
1980,Industry / Manufacturing,0
1980,Korean War,0
1980,Mafia,1
1980,Math,0
1980,Mature / Adult,0
1980,Maze,2
1980,Medical,0
1980,Medieval,3
1980,Memory,2
1980,Miniatures,0
1980,Modern Warfare,8
1980,Movies / TV / Radio theme,2
1980,Murder/Mystery,0
1980,Music,0
1980,Mythology,2
1980,"NA",0
1980,Napoleonic,3
1980,Nautical,4
1980,Negotiation,3
1980,Novel-based,0
1980,Number,0
1980,Party Game,2
1980,Pike and Shot,0
1980,Pirates,0
1980,Political,1
1980,Post-Napoleonic,0
1980,Prehistoric,1
1980,Print & Play,0
1980,Puzzle,2
1980,Racing,0
1980,Real-time,1
1980,Religious,1
1980,Renaissance,1
1980,Science Fiction,13
1980,Space Exploration,0
1980,Spies/Secret Agents,1
1980,Sports,0
1980,Territory Building,0
1980,Trains,0
1980,Transportation,0
1980,Travel,0
1980,Trivia,1
1980,Video Game Theme,1
1980,Vietnam War,0
1980,Wargame,44
